"","superkingdom","phylum","class","order","family","genus","species"
"55a58e146c40245fb087d3bc69b5b20b","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Stellaceae","Stella",NA
"683a4158143a97ce0d631bb399f8fd10","Bacteria","Firmicutes","Bacilli","Bacillales",NA,"Exiguobacterium","Exiguobacterium himgiriensis"
"ca47bee2c24a4e34483ee61f14f63bf9","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Chelativorans","Chelativorans intermedius"
"676a423e76753090f5ad13393b25c0e6",NA,NA,NA,NA,NA,NA,NA
"294cf1f215b21daa73ec49398171f284","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae",NA,NA
"6d9078de362dfb5506fe2d74888fb326","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Pararhizobium","Pararhizobium haloflavum"
"e7242fab7850df00e28daf43875ea542","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Kaistiaceae","Bauldia","Bauldia consociata"
"90d5cd349a6fdf57b024facc19f94b7d",NA,NA,NA,NA,NA,NA,NA
"116f0d0d47697b8e2e630e7840958747",NA,NA,NA,NA,NA,NA,NA
"61709f1bff559cf15b1faab39377dcb7","Bacteria","Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","Micropepsis","Micropepsis pineolensis"
"c761584229a37b44946db6c77f10d538",NA,NA,NA,NA,NA,NA,NA
"dd5d3eaf5d7ef0f1ab86f379ad0db9e8","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Variibacter","Variibacter gotjawalensis"
"d6aac1e9fadcfa2a915f9ffaa39be4a2","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Hyphomicrobiaceae","Rhodoplanes","Rhodoplanes serenus"
"24c05ba7e895a4de5fea2b32c4a35fb6","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales",NA,NA,NA
"0b85f054b77784bcd9c214fdcc382d20","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Hyphomicrobiaceae","Rhodoplanes","Rhodoplanes serenus"
"443e1800864414bdeccbfa77fac5dcb8","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Methylobacteriaceae","Microvirga","Microvirga indica"
"487c7ae5b3d37107d1820ecbdc584a71","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Undibacter","Undibacter mobilis"
"09ab0cd233fea057f7abfca8cd448bad","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Xanthobacteraceae","Pseudolabrys","Pseudolabrys taiwanensis"
"1a45a1b93af0e9203c611994e9fd1bab","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Xanthobacteraceae","Pseudolabrys","Pseudolabrys taiwanensis"
"ca1703642244677912ad8075e13e563a",NA,NA,NA,NA,NA,NA,NA
"f60e74dc496f6a8b87a26f589e86483d","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA
"7d51e37404c5ab8da4c2fd6dba92c44e","Bacteria","Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","Micropepsis","Micropepsis pineolensis"
"97cd5d0552eca1f406356ad44dbc0c05",NA,NA,NA,NA,NA,NA,NA
"006936d362f1bee40a5639e4b14792ab","Bacteria","Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","Rhizomicrobium","Rhizomicrobium electricum"
"a2cae627c9f41b44bdca655dca00e9d2","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Methylobacteriaceae","Enterovirga","Enterovirga rhinocerotis"
"8cd5ab1a7dae2ae27f0d7bae106c778d","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Afipia","Afipia carboxidovorans"
"f9dcd23c9ea4f38c288b41192fcf092c",NA,NA,NA,NA,NA,NA,NA
"2188aae462a336dfd0425657dd682ccb",NA,NA,NA,NA,NA,NA,NA
"b220f57d72f9cd3df2f40bcdad44453c","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Methylobacteriaceae","Methylobacterium","Methylobacterium iners"
"4e86d080dcd638f4762b9298652db0ae","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Methylobacteriaceae","Methylobacterium","Methylobacterium goesingense"
"d2320b4b951e063430427d12836f53b6","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Methylobacteriaceae","Methylobacterium",NA
"86aae9a3aa7e26155a52d16f279bb307","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
"07cb6e92a9c460b71886576bc3c8cf91","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
"887be74a35c23f6805baa40d753ea7e8","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
"8126b0260da037a7cded55d20013e328","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
"5b5e786fa1f3a842f1ca4f297b8a35c4","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus physcomitrellae"
"dff9d0648c42c2b070ff0c95102ea4a1","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus physcomitrellae"
"efb359e9a55115be9a170527ab54f0cd","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
"64f916c9623619186a0c0343efd048f4","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus barengoltzii"
"71dc9f070317c339f848c68bf3b2091d",NA,NA,NA,NA,NA,NA,NA
"87dfe6c114f4f07626dbc71a874817c0","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
"4082e4d9830e504c62a779e0f102309c","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
"79c24c23112bbdf416fa27700b8ef48b","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus caui"
"f8e337b750a233d790b7320307773d4e","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus marchantiophytorum"
"142e8ac14881a8fae7c581bf84a3e357","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
"1258b45f35db39c87087c86be47d9e6e","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
"6c73357a41406512354962a8f5b33cf4","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae",NA,NA
"de649a3dc45a600cece3c9fdd2ed21ee","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus caui"
"88ff760157957b250123d3e8bb031b4b","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
"655af87df0553684e06a6c858d688d86","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus filicis"
"54dde1eb021b7b5bce64d095fd3ab447","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus rhizophilus"
"f42d101ea999a578dba4f5f5d13f2a53","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
"3ed2c59b2f518f50d380037ef36060ac","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus nasutitermitis"
"7144a43ab3ac27100597d0ba72f71d56","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
"5cd7330857fe1f39207959b7ff1427b6","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus faecis"
"de692a788d1d1de0cacac944beeaa441","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus caui"
"d657fdb94ae131e2a5e58ca0f422760e","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus rhizophilus"
"98ea0d533f749b61cbbf2db974bce002","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
"f882cc7ae7c4f3e26de34f40b09feec5","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus translucens"
"58e374c1cbd6179818074e25975274e8","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
"3c9a8c5c03451a8d625607de4e2c876f","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
"bcdaf52b085ae538a2f9e932f088ac9a","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus caui"
"071f1d0d3fda7595bbb39867f9b5c2d5","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
"187b2afb57d18ae19b94396ad30a664c","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae",NA,NA
"49c3e7d433a75c5dcd5196b234c5e3af","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus protaetiae"
"8b9725d7daaf2553c65e21753f2e3515","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
"d926416f29045556c1b45825585476b1","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus polymyxa"
"2ca5f24beb21ed92625ff0982921f3fa","Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Finegoldia","Finegoldia magna"
"3600ff63672a22203757460799bc864d","Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Finegoldia","Finegoldia magna"
"bf27d1a8ed98efe27c7194ddd8913c9c","Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Finegoldia","Finegoldia magna"
"5b6adf85c647aa2c32aef3fd845b1910","Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Finegoldia","Finegoldia magna"
"c95c1d0338d5b0fa893fca2699e3773d","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
"821521ca4bb3eac37dd98805449daf32","Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Finegoldia","Finegoldia magna"
"61dbe7ecd50acfacf572bd3f02bbc249","Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Finegoldia","Finegoldia magna"
"6428b7309d39d647deabef524d25d0aa","Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Finegoldia","Finegoldia magna"
"3f420b638c35634bd34d54003acfa461","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Pseudorhizobium","Pseudorhizobium endolithicum"
"b60b132984d17bad5f750527f4b6941d","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas","Brevundimonas abyssalis"
"b4e6fef17a7408a1ef55fd257482f1c3","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales",NA,NA,NA
"8c9e4e1bb6b28b7001d23bdc9b5d4503","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Shinella","Shinella oryzae"
"f143f76b04cebad6f31618c3ed110ac8","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Shinella","Shinella oryzae"
"81c3b69a34ddaf0db61937b299f21b94","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Shinella",NA
"7ef7e98c49be3beeed23baba67377edb","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Shinella","Shinella oryzae"
"e3e90ed817e0c004574ff87f0485b98b","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae",NA,NA
"f5a859f7680d9ed2710c1f1f4686d1dc","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae",NA,NA
"1d6abd695ce2b15813f5e43991f708f6","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae",NA,NA
"7d2a9ca647b0abaf3d29bd32fd529ad5","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae",NA,NA
"0e8db8bcd75130c13a89b4a01caba80c","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae",NA,NA
"6c5823f66e97e0f72a0459d8df131135","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae",NA,NA
"8143d3a9410c475b106d1b3e42947735","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae",NA,NA
"d2d8bbf7047a9990d919db1e2e60f504","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium cremeum"
"c2e0486cd6eb89dca6ff300b1901fd01","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Sinorhizobium",NA
"f56d9e71d99a18bf89d861c011615ccb","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium helanshanense"
"479e88360d5453d8bc1f1ccaf7b29f5a","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae",NA,NA
"9d69e765419f6e6d8ac8c301b5fe2e68","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae",NA,NA
"e111d6d0a2ad1bbcfc5699cd57571820","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium petrolearium"
"8026935a141bd814854c98a593a7fb4b","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium",NA
"c1bc4e31a13ae912c6d790f8325eb8af","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sphaerophysae"
"e30c3e711da8a2ecca1988641e5d293b","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae",NA,NA
"1c701bbdb6ebaf5ab0034345ec0b9a4a","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Brucellaceae","Brucella",NA
"6e83e628daa3f349abe481cf9a0cb2b3","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Brucellaceae","Pseudochrobactrum",NA
"e4ab68c8bbcc40de2f8f6e28cc2d368d","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Brucellaceae","Paenochrobactrum",NA
"22c83c8fb49e574b2a215216432eda26","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Brucellaceae","Brucella",NA
"fcf1ade9af3095a7425d698d68410296","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Brucellaceae","Brucella",NA
"ac9180bbfcfa1ce76eae9531b92a0058","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Pseudorhizobium","Pseudorhizobium halotolerans"
"a78c735aa6f117073cf83e9c9d645b44","Bacteria","Proteobacteria","Gammaproteobacteria","Nevskiales","Steroidobacteraceae","Steroidobacter",NA
"7e82403648cf6cb1368000c9709d3bc6","Bacteria","Proteobacteria","Gammaproteobacteria","Nevskiales","Steroidobacteraceae","Steroidobacter",NA
"11e9cafb93400da511b0c73d77a45c77","Bacteria","Proteobacteria","Gammaproteobacteria","Nevskiales","Steroidobacteraceae","Steroidobacter",NA
"e1ff6ba5d497fd69eae908388ff46ff8","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingosinicellaceae","Sphingosinicella",NA
"8cfd06d7ccf35978af62989ff000338d","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"c1a19733aef4a924cffd1a8d1b398a2b",NA,NA,NA,NA,NA,NA,NA
"42f98ce4357035280be1e5bcf26a332d","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Archangiaceae",NA,NA
"be378050a9900db0f8addd477838dfa6","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Archangiaceae",NA,NA
"f7de8afd432f3805bb8b7d9ff0f60d08","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Archangiaceae",NA,NA
"eeed1d03ef81ec26f713e00b2589d6c5",NA,NA,NA,NA,NA,NA,NA
"d9ae3ffeb0dff5ec2e0a0b7f8d867001","Bacteria","Proteobacteria","Gammaproteobacteria","Nevskiales","Sinobacteraceae","Panacagrimonas","Panacagrimonas perspica"
"975574f621065ec08c8c2bf486b03471","Bacteria","Proteobacteria","Gammaproteobacteria","Nevskiales","Sinobacteraceae","Panacagrimonas","Panacagrimonas perspica"
"f3c44d9e83e69dee9072d1c9d86482f3","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Amaricoccus","Amaricoccus kaplicensis"
"f585b36cbec053557921c937948b0ef7","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Amaricoccus","Amaricoccus solimangrovi"
"4b88eceeaa84611923435c74bc92a917","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Aquibium",NA
"3627bf8903cd201e04da41c8b8d16653","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Oceanomicrobium","Oceanomicrobium pacificus"
"428eb68bb4e78f894828cdce5a2849fc","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Amaricoccus","Amaricoccus tamworthensis"
"46a6b9690ee1b1c301fcfd77941c0ae4","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter","Caulobacter segnis"
"7d3a743d6add9f9a009a7630c3e9a5b0","Bacteria","Proteobacteria","Oligoflexia","Bacteriovoracales","Bacteriovoracaceae","Peredibacter","Peredibacter starrii"
"f800013ac4d0ec3075d082d5a6101611","Bacteria","Proteobacteria","Oligoflexia","Bacteriovoracales","Bacteriovoracaceae","Peredibacter","Peredibacter starrii"
"d1dbcfd8fadb1a8ad084e6afda6c189d","Bacteria","Proteobacteria","Oligoflexia","Bacteriovoracales","Bacteriovoracaceae","Peredibacter","Peredibacter starrii"
"29ad573671c7be93aa33f70035173649",NA,NA,NA,NA,NA,NA,NA
"bf5c0a95dc09d3a47fc5b5e4eec4c8dd",NA,NA,NA,NA,NA,NA,NA
"5c0732176508a2f50b7b9b71da2c9126",NA,NA,NA,NA,NA,NA,NA
"9e19cc91a5ddc5507378e859d9c18996",NA,NA,NA,NA,NA,NA,NA
"8a7dc7e1ddaff8624b23d8ece5b74689","Bacteria","Firmicutes","Clostridia","Eubacteriales","Peptostreptococcaceae","Romboutsia","[Clostridium] dakarense"
"ab6bc282a7590dd1bf0163760a00dce1",NA,NA,NA,NA,NA,NA,NA
"ca89a1cf8f3dba992c14b23bf09a8b64",NA,NA,NA,NA,NA,NA,NA
"54f0dc823dc144a7640fe442c76e2031",NA,NA,NA,NA,NA,NA,NA
"beee3f6040f13cb6069081105d2372a9",NA,NA,NA,NA,NA,NA,NA
"1345460de1f22848e2be12b6767f26ba","Bacteria","Chloroflexi","Tepidiformia","Tepidiformales","Tepidiformaceae","Tepidiforma","Tepidiforma bonchosmolovskayae"
"7c86333b3bb17a67f82232e0b2d45371","Bacteria","Chloroflexi","Tepidiformia","Tepidiformales","Tepidiformaceae","Tepidiforma","Tepidiforma bonchosmolovskayae"
"91a7d8baf22958eeea496dcb52c11d79","Bacteria","Chloroflexi","Tepidiformia","Tepidiformales","Tepidiformaceae","Tepidiforma","Tepidiforma bonchosmolovskayae"
"7ff8f569eaf2d0467b171d719dcfbd5e","Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium",NA
"e7e0f064ae838b881dc84e387ac0db93",NA,NA,NA,NA,NA,NA,NA
"f3435fbb5c3de94383df5ce4f7c6a7e2","Bacteria","Chloroflexi","Tepidiformia","Tepidiformales","Tepidiformaceae","Tepidiforma","Tepidiforma bonchosmolovskayae"
"c97a2039fee3608d1a6e5b2a78450a9c","Bacteria","Chloroflexi","Tepidiformia","Tepidiformales","Tepidiformaceae","Tepidiforma","Tepidiforma bonchosmolovskayae"
"d33c72241d4b8e1ee9988936c1047972",NA,NA,NA,NA,NA,NA,NA
"a1049dc52d0f65773e0c92eade2817e1","Bacteria","Firmicutes","Clostridia","Eubacteriales","Peptostreptococcaceae","Sporacetigenium","Sporacetigenium mesophilum"
"c50c2dbdf56f07a3c7c4c4b135a98d6a","Bacteria","Firmicutes","Clostridia","Eubacteriales","Peptostreptococcaceae","Sporacetigenium","Sporacetigenium mesophilum"
"d39f96b6007617b7b0426e2b684b7e07","Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Fonticella","Fonticella tunisiensis"
"3842b2cf4fd5b4d604f711bdb2a4f1bd","Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Fonticella","Fonticella tunisiensis"
"ba76b6c64a1ca5ad01e5e2d717d33c12","Bacteria","Chloroflexi","Tepidiformia","Tepidiformales","Tepidiformaceae","Tepidiforma","Tepidiforma bonchosmolovskayae"
"199e6f6246a9983f795ea50a32a48471","Bacteria","Bacteroidota","Cytophagia","Cytophagales","Hymenobacteraceae","Pontibacter","Pontibacter roseus"
"1a7d3f988e25fd98ca52f7cf87f9f67b",NA,NA,NA,NA,NA,NA,NA
"f9373bdd127a1e0534e04d01163eccfc",NA,NA,NA,NA,NA,NA,NA
"8c5f7279b1722134ae6ec9ecde2cd21e",NA,NA,NA,NA,NA,NA,NA
"1a85ae4b73e74dbfdc7ca0be295fb912",NA,NA,NA,NA,NA,NA,NA
"e27f71590ccc364c8f49f20d766ea1d2","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Ammoniphilus","Ammoniphilus resinae"
"1affb8ff643e8a9f4e977d2e8f3f2798","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Oxalophagus","Oxalophagus oxalicus"
"39afd974a3dccf167f2f2547c19c9618","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Ammoniphilus","Ammoniphilus resinae"
"b3346dc2ed62804db5020af97ff6f234","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Ammoniphilus","Ammoniphilus oxalaticus"
"1f644f23ba03427200ee78b36f9103c4","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Ammoniphilus","Ammoniphilus resinae"
"514f25e69b5165abcb0e9ad8fa03b0e5","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Ammoniphilus","Ammoniphilus resinae"
"c634a3d1ed0d737628ba70e38c2b77f4",NA,NA,NA,NA,NA,NA,NA
"b410bc58a0a684201a49a4b57269aeee","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Oxalophagus","Oxalophagus oxalicus"
"16ecef58deebc17f0fd4ebc989997450","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Ammoniphilus","Ammoniphilus resinae"
"af7870e810add9f894032e6d77a0aa61","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Oxalophagus","Oxalophagus oxalicus"
"98c59df82e701403165b4a21a9d1ac07","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA"
"24ed42cff326d7af9bae3568c91e9cd2","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus",NA
"1e1d8e530c74992e67b2dc2dbb9e7fe1","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae",NA,NA
"89d95529c4ea55816ec06beacdc32812","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Parageobacillus","Parageobacillus caldoxylosilyticus"
"9420277c943c2cb2edca1b2efbda9f47","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Geobacillus","Geobacillus thermodenitrificans"
"3ddb731e94ef75cba47e586886c6656c","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Geobacillus","Geobacillus thermodenitrificans"
"a26da854f9b7696f9634519abd09480b","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA"
"47c375a40426a3e6757da82485b72a72","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA"
"83dc8f4e4e5e3d44919b5be9371917a8","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA"
"38fc39daadf2e0c16298d4ec25ae159b","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA"
"ae1a04ae92877d5ac35d14af6d5a1467","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA"
"9805a3b394bda19b39221f8b8694d5af","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA"
"e76ae4295a1e165dc8f816b2c0d33de4","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA"
"585c7a2979588fd5413dc1b588ed9668","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA"
"cccce7cb2a3703f2292c70b47c097b2e","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA"
"5fc4d417afe715e2123447704b614efc","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA"
"69f45160fbf65ee5de6aa22634c66e7f","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA"
"f93b7ae928a29a33a732b8dafc9cbbef","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Sporosarcina","Sporosarcina globispora"
"103e2239cdd84ba448e725c9078d4060","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA"
"3ae10e398059510a69284aafec9e2404","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Metabacillus",NA
"4003ed1e3427ab9e6dba50ed514b4d04","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA"
"54a164463973ae1b75375770f1417d33","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA"
"ca6b36c2d94469de3ed7817515c9db87","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA"
"f0c63457216f7168c012df38c07fab72","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA"
"f05ba75d1a3ae3fd56827f47d8508a43","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA"
"873b233d36d238c277748cad1f547119","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA"
"51a29164c944d3bc7693be5da59bc43a","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA"
"7c65a646e7b930b9371c85286c0cff6d","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","NA"
